key,chips,raw_first_irq,raw_top_irq,raw_top_share,raw_distinct_irqs,parser_detected_irq,raw_in_bounds,parser_in_bounds,detected_zero,parser_disagrees_with_raw,near_lower_bound,near_upper_bound
Wood_Keith/Mr_Dig.13.dump.parquet,1,0,19592,0.4615,8,39312,1,0,0,1,0,0
Wood_Keith/Mr_Dig.14.dump.parquet,1,0,19592,0.4615,8,39312,1,0,0,1,0,0
Wood_Keith/Mr_Dig.15.dump.parquet,1,0,19592,0.4615,8,39312,1,0,0,1,0,0
Wood_Keith/Mr_Dig.16.dump.parquet,1,0,19592,0.75,3,19592,1,1,0,0,0,0
Wood_Keith/Mr_Dig.17.dump.parquet,1,0,19592,0.2857,10,39312,1,0,0,1,0,0
Wood_Keith/Mr_Dig.18.dump.parquet,1,0,19592,0.2069,16,39312,1,0,0,1,0,0
Wood_Keith/Mr_Dig.2.dump.parquet,1,0,19592,0.0489,66,58968,1,0,0,1,0,0
Wood_Keith/Mr_Dig.3.dump.parquet,1,0,19592,0.0363,66,58968,1,0,0,1,0,0
Wood_Keith/Mr_Dig.4.dump.parquet,1,0,19592,0.1224,28,39312,1,0,0,1,0,0
Wood_Keith/Mr_Dig.5.dump.parquet,1,0,19592,0.2069,14,39312,1,0,0,1,0,0
Wood_Keith/Mr_Dig.6.dump.parquet,1,0,19592,0.1622,18,117936,1,0,0,1,0,0
Wood_Keith/Mr_Dig.7.dump.parquet,1,0,19592,0.1875,24,39312,1,0,0,1,0,0
Wood_Keith/Mr_Dig.8.dump.parquet,1,0,19592,0.4615,8,39312,1,0,0,1,0,0
Wood_Keith/Mr_Dig.9.dump.parquet,1,0,19592,0.4615,8,39312,1,0,0,1,0,0
Wood_Keith/Pengon.1.dump.parquet,1,0,19592,0.0212,129,58968,1,0,0,1,0,0
Wood_Keith/Pengon.2.dump.parquet,1,0,19592,0.0516,61,117936,1,0,0,1,0,0
Wood_Keith/Pengon.3.dump.parquet,1,0,19592,0.0552,36,471744,1,0,0,1,0,0
Wood_Keith/Santas_Grotty_Christmas.1.dump.parquet,1,0,19592,0.0567,61,98280,1,0,0,1,0,0
Wood_Keith/Santas_Grotty_Christmas.2.dump.parquet,1,0,19592,0.0281,107,98280,1,0,0,1,0,0
Wood_Keith/Santas_Grotty_Christmas.3.dump.parquet,1,0,19592,0.0173,145,98280,1,0,0,1,0,0
Wood_Keith/Santas_Grotty_Christmas.4.dump.parquet,1,0,19592,0.0225,135,98280,1,0,0,1,0,0
Wood_Keith/Santas_Grotty_Christmas.5.dump.parquet,1,0,19592,0.0206,123,98280,1,0,0,1,0,0
Wood_Keith/Santas_Grotty_Christmas.6.dump.parquet,1,0,19592,0.0237,125,98280,1,0,0,1,0,0
Wood_Keith/Santas_Grotty_Christmas.7.dump.parquet,1,0,19592,0.0257,109,98280,1,0,0,1,0,0
Wood_Keith/Santas_Grotty_Christmas.8.dump.parquet,1,0,19592,0.0183,155,98280,1,0,0,1,0,0
Wood_Steve/Close_Encounters_BASIC.1.dump.parquet,1,2375648,7417928,0.0004,7526,0,0,0,1,0,0,0
Wood_Steve/Guitarist_BASIC.1.dump.parquet,1,2375948,21491581,0.0095,204,0,0,0,1,0,0,0
Wood_Steve/Music_BASIC.1.dump.parquet,1,2375776,33347924,0.0026,1078,15696,0,1,0,1,0,0
Worthley_Rich/Brenda_and_Eddie.1.dump.parquet,1,0,0,0.0029,1700,161427,0,0,0,1,0,0
Worthley_Rich/Italian_Restaurant.1.dump.parquet,1,0,0,0.0062,1146,161427,0,0,0,1,0,0
Worthley_Rich/Minute_Waltz.1.dump.parquet,1,0,0,0.0049,1464,63916,0,0,0,1,0,0
Worthley_Rich/Root_Beer_Rag.1.dump.parquet,1,0,0,0.0026,2080,102264,0,0,0,1,0,0
Worthley_Rich/Stars_and_Stripes_Forever.1.dump.parquet,1,0,0,0.005,2021,61356,0,0,0,1,0,0
Worthley_Rich/Thunderer.1.dump.parquet,1,0,0,0.0063,1553,61313,0,0,0,1,0,0
Wotnau/Bruth-Lan-Dan.1.dump.parquet,1,0,35262800,0.0008,5811,19656,0,1,0,1,0,0
Wotnau/No_More_Tears.1.dump.parquet,1,0,12619088,0.0007,5665,19656,0,1,0,1,0,0
Wotnau/St_Iton.1.dump.parquet,1,0,176157008,0.0004,10426,19656,0,1,0,1,0,0
Wuensche_Fred/Fugue_No_1.1.dump.parquet,1,0,0,0.0062,737,95874,0,0,0,1,0,0
Wuensche_Fred/Fugue_No_10.1.dump.parquet,1,0,0,0.0056,577,150390,0,0,0,1,0,0
Wuensche_Fred/Fugue_No_11.1.dump.parquet,1,0,0,0.0059,604,182568,0,0,0,1,0,0
Wuensche_Fred/Fugue_No_13.1.dump.parquet,1,0,0,0.0051,750,127789,0,0,0,1,0,0
Wuensche_Fred/Fugue_No_2.1.dump.parquet,1,0,0,0.0054,586,204528,0,0,0,1,0,0
Wuensche_Fred/Fugue_No_3.1.dump.parquet,1,0,0,0.003,1116,191752,0,0,0,1,0,0
Wuensche_Fred/Fugue_No_5.1.dump.parquet,1,0,0,0.006,843,127832,0,0,0,1,0,0
Wuensche_Fred/Fugue_No_6.1.dump.parquet,1,0,0,0.0051,804,116207,0,0,0,1,0,0
Wuensche_Fred/Fugue_No_9.1.dump.parquet,1,0,0,0.0058,534,159790,0,0,0,1,0,0
Wuensche_Fred/Prelude_No_1.1.dump.parquet,1,0,0,0.0098,613,166730,0,0,0,1,0,0
Wuensche_Fred/Prelude_No_10.1.dump.parquet,1,0,0,0.006,935,136960,0,0,0,1,0,0
Wuensche_Fred/Prelude_No_11.1.dump.parquet,1,0,0,0.0061,750,95874,0,0,0,1,0,0
Wuensche_Fred/Prelude_No_12.1.dump.parquet,1,0,0,0.0111,562,306792,0,0,0,1,0,0
Wuensche_Fred/Prelude_No_13.1.dump.parquet,1,0,0,0.0099,495,191748,0,0,0,1,0,0
Wuensche_Fred/Prelude_No_14.1.dump.parquet,1,0,0,0.0095,505,174310,0,0,0,1,0,0
Wuensche_Fred/Prelude_No_15.1.dump.parquet,1,0,0,0.0093,474,187066,0,0,0,1,0,0
Wuensche_Fred/Prelude_No_2.1.dump.parquet,1,0,0,0.0051,766,153396,0,0,0,1,0,0
Wuensche_Fred/Prelude_No_3.1.dump.parquet,1,0,0,0.007,708,191752,0,0,0,1,0,0
Wuensche_Fred/Prelude_No_4.1.dump.parquet,1,0,0,0.0076,901,166730,0,0,0,1,0,0
Wuensche_Fred/Prelude_No_5.1.dump.parquet,1,0,0,0.0068,620,136960,0,0,0,1,0,0
Wuensche_Fred/Prelude_No_7.1.dump.parquet,1,0,0,0.0037,1228,213044,0,0,0,1,0,0
Wuensche_Fred/Prelude_No_9.1.dump.parquet,1,0,0,0.0116,601,153396,0,0,0,1,0,0
Wuiti/1990er_Fun.1.dump.parquet,1,0,107459288,0.0001,19370,19656,0,1,0,1,0,0
Wuiti/1990er_Fun.2.dump.parquet,1,0,34221032,0.0007,3275,19656,0,1,0,1,0,0
Wuiti/1990er_Fun.3.dump.parquet,1,0,113709896,0.0001,23655,19656,0,1,0,1,0,0
Wuiti/1st_Tune.1.dump.parquet,1,0,15862328,0.0006,3696,19656,0,1,0,1,0,0
Wuiti/APC_Music_12.1.dump.parquet,1,0,91066184,0.0003,11028,19656,0,1,0,1,0,0
Wuiti/APC_Music_13.1.dump.parquet,1,0,3793544,0.0004,9659,19656,0,1,0,1,0,0
Wuiti/APC_Music_14.1.dump.parquet,1,0,22191560,0.0003,5971,19656,0,1,0,1,0,0
Wuiti/APC_Music_15.1.dump.parquet,1,0,19592,0.0003,11278,19656,1,1,0,1,0,0
Wuiti/APC_Music_16.1.dump.parquet,1,0,30211208,0.0014,1554,19656,0,1,0,1,0,0
Wuiti/APC_Music_17.1.dump.parquet,1,0,67950728,0.001,3479,19656,0,1,0,1,0,0
Wuiti/APC_Music_18.1.dump.parquet,1,0,45307016,0.0003,6166,19656,0,1,0,1,0,0
Wuiti/APC_Music_19.1.dump.parquet,1,0,52854920,0.0015,2707,19656,0,1,0,1,0,0
Wuiti/APC_Music_2.1.dump.parquet,1,0,30211208,0.0001,22914,19656,0,1,0,1,0,0
Wuiti/APC_Music_20.1.dump.parquet,1,0,166073480,0.0003,8714,19656,0,1,0,1,0,0
Wuiti/APC_Music_3.1.dump.parquet,1,0,30211208,0.0006,6873,19656,0,1,0,1,0,0
Wuiti/APC_Music_4.1.dump.parquet,1,0,19592,0.0004,5665,19656,1,1,0,1,0,0
Wuiti/APC_Music_5.1.dump.parquet,1,0,30211208,0.0009,2607,19656,0,1,0,1,0,0
Wuiti/A_Nice_Mix.1.dump.parquet,1,0,47193992,0.0006,4894,19656,0,1,0,1,0,0
Wuiti/Ability_Mix_2.1.dump.parquet,1,0,73611656,0.0007,3765,19656,0,1,0,1,0,0
Wuiti/Alternate_1.1.dump.parquet,1,0,19592,0.001,2607,19656,1,1,0,1,0,0
Wuiti/Alternate_2.1.dump.parquet,1,0,294859592,0.0003,15071,19656,0,1,0,1,0,0
Wuiti/Ancient_Temple.1.dump.parquet,1,0,249100424,0.0002,14182,19656,0,1,0,1,0,0
Wuiti/Antiwar_1.1.dump.parquet,1,0,41552720,0.0005,7660,19656,0,1,0,1,0,0
Wuiti/Antiwar_2.1.dump.parquet,1,0,29287376,0.0012,2495,19656,0,1,0,1,0,0
Wuiti/Austrian_Cracking_Crew_Intro.1.dump.parquet,1,0,5680520,0.0016,1655,19656,0,1,0,1,0,0
Wuiti/Axel_Foley.1.dump.parquet,1,0,113356088,0.0006,5815,19656,0,1,0,1,0,0
Wuiti/Bartman.1.dump.parquet,1,0,17474120,0.0004,6722,19656,0,1,0,1,0,0
Wuiti/Beyond_Mix.1.dump.parquet,1,0,141169328,0.0003,7527,19656,0,1,0,1,0,0
Wuiti/Blablabla.1.dump.parquet,1,0,111508424,0.0002,10827,19656,0,1,0,1,0,0
Wuiti/Bobo_3.1.dump.parquet,1,0,15115400,0.0009,4142,19656,0,1,0,1,0,0
Wuiti/Cool_Mix.1.dump.parquet,1,0,32098184,0.0006,3910,19656,0,1,0,1,0,0
Wuiti/Coolface_Zax.1.dump.parquet,1,0,19832840,0.0007,3792,19656,0,1,0,1,0,0
Wuiti/Dear_Rob.1.dump.parquet,1,0,55370888,0.0002,10426,19656,0,1,0,1,0,0
Wuiti/Dig_It.1.dump.parquet,1,0,29739464,0.0003,7023,19656,0,1,0,1,0,0
Wuiti/Dont_Believe.1.dump.parquet,1,0,65277512,0.0005,4716,19656,0,1,0,1,0,0
Wuiti/Drum-Wonder.1.dump.parquet,1,0,63346388,0.0001,108695,19457,0,1,0,1,0,0
Wuiti/Drum_Tune.1.dump.parquet,1,0,136407423,0.0001,113701,18383,0,1,0,1,0,0
Wuiti/Einstein_IV.1.dump.parquet,1,0,47665736,0.0005,4462,19656,0,1,0,1,0,0
Wuiti/F7_Okey.1.dump.parquet,1,0,8982728,0.0007,3108,19656,0,1,0,1,0,0
Wuiti/Flusha.1.dump.parquet,1,0,20776328,0.0006,4959,19656,0,1,0,1,0,0
Wuiti/For_Pulsar.1.dump.parquet,1,0,21523256,0.0006,3509,19656,0,1,0,1,0,0
Wuiti/Funny_Music.1.dump.parquet,1,0,19592,0.0011,2356,19656,1,1,0,1,0,0
Wuiti/Future_Demo_Tune.1.dump.parquet,1,0,18889352,0.0011,2305,19656,0,1,0,1,0,0
Wuiti/Future_Effects.1.dump.parquet,1,0,150977672,0.0003,7717,19656,0,1,0,1,0,0
Wuiti/Galaxy_of_Death.1.dump.parquet,1,0,294387848,0.0001,20962,19656,0,1,0,1,0,0
Wuiti/Game_1_2.1.dump.parquet,1,0,45307016,0.001,2356,19656,0,1,0,1,0,0
Wuiti/Game_1_2.2.dump.parquet,1,0,3007304,0.0012,2356,19656,0,1,0,1,0,0
Wuiti/Game_Over.1.dump.parquet,1,0,60402824,0.0002,14637,19656,0,1,0,1,0,0
Wuiti/Ghosts_Remix.1.dump.parquet,1,0,9926216,0.0003,7394,19656,0,1,0,1,0,0
Wuiti/Grey_Sunset.1.dump.parquet,1,0,19592,0.0005,4662,19656,1,1,0,1,0,0
Wuiti/Grey_Sunset_2.1.dump.parquet,1,0,45307016,0.0005,6366,19656,0,1,0,1,0,0
Wuiti/Happy.1.dump.parquet,1,0,7567496,0.0004,6918,19656,0,1,0,1,0,0
Wuiti/Happy_End.1.dump.parquet,1,0,188717192,0.0001,20752,19656,0,1,0,1,0,0
Wuiti/Happy_End.2.dump.parquet,1,0,76756616,0.0006,3910,19656,0,1,0,1,0,0
Wuiti/Happy_End.3.dump.parquet,1,0,19592,0.0042,702,19656,1,1,0,1,0,0
Wuiti/Happy_End_part_4.1.dump.parquet,1,0,19592,0.0019,1203,19656,1,1,0,1,0,0
Wuiti/Heart.1.dump.parquet,1,0,15115400,0.0005,6463,19656,0,1,0,1,0,0
Wuiti/Hello_Children.1.dump.parquet,1,0,19592,0.0004,6913,19656,1,1,0,1,0,0
Wuiti/Hello_Friends.1.dump.parquet,1,0,65985128,0.0005,3852,19656,0,1,0,1,0,0
Wuiti/High_Memory.1.dump.parquet,1,0,3813200,0.0004,6185,19656,0,1,0,1,0,0
Wuiti/High_Memory.2.dump.parquet,1,0,709542224,0.0001,35373,19656,0,1,0,1,0,0
Wuiti/High_Memory.3.dump.parquet,1,0,39248,0.0117,249,19656,0,1,0,1,0,1
Wuiti/High_Memory.4.dump.parquet,1,0,39248,0.0117,238,19656,0,1,0,1,0,1
Wuiti/High_Memory.5.dump.parquet,1,0,15135056,0.0028,783,19656,0,1,0,1,0,0
Wuiti/High_One.1.dump.parquet,1,0,16530632,0.0016,1537,19656,0,1,0,1,0,0
Wuiti/Hip-Hop.1.dump.parquet,1,0,92481416,0.0003,10827,19656,0,1,0,1,0,0
Wuiti/Holiday_Games.1.dump.parquet,1,0,135940832,0.0004,6899,19656,0,1,0,1,0,0
Wuiti/Holiday_Games.2.dump.parquet,1,0,15174368,0.0009,3794,19656,0,1,0,1,0,0
Wuiti/Holiday_Games.3.dump.parquet,1,0,120845024,0.0002,15634,19656,0,1,0,1,0,0
Wuiti/Holiday_Games.4.dump.parquet,1,0,15174368,0.001,2353,19656,0,1,0,1,0,0
Wuiti/Holiday_Games.5.dump.parquet,1,0,35302112,0.0008,4586,19656,0,1,0,1,0,0
Wuiti/Holiday_Games.6.dump.parquet,1,0,75557600,0.0003,9272,19656,0,1,0,1,0,0
Wuiti/Holiday_Games.7.dump.parquet,1,0,15174368,0.0013,2354,19656,0,1,0,1,0,0
Wuiti/Holiday_Games.8.dump.parquet,1,0,78560,0.0014,1953,19656,0,1,0,1,0,0
Wuiti/House_without_Walls.1.dump.parquet,1,0,104039144,0.0003,8861,19656,0,1,0,1,0,0
Wuiti/Hubbards_Human_Race_1990.1.dump.parquet,1,0,40117832,0.0004,7150,19656,0,1,0,1,0,0
Wuiti/Hymne_of_C64.1.dump.parquet,1,0,15115400,0.0006,3860,19656,0,1,0,1,0,0
Wuiti/In_the_Sump.1.dump.parquet,1,0,121729544,0.0005,6196,19656,0,1,0,1,0,0
Wuiti/In_the_Temple.1.dump.parquet,1,0,16373384,0.0012,1604,19656,0,1,0,1,0,0
Wuiti/Intermission.1.dump.parquet,1,0,19592,0.001,2699,19656,1,1,0,1,0,0
Wuiti/Intro-Tune.1.dump.parquet,1,0,19592,0.0031,953,19656,1,1,0,1,0,0
Wuiti/Its_a_Sin.1.dump.parquet,1,0,15115400,0.0009,2507,19656,0,1,0,1,0,0
Wuiti/Jingle_Bells.1.dump.parquet,1,0,29975336,0.0015,1544,19656,0,1,0,1,0,0
Wuiti/Loadertune.1.dump.parquet,1,0,19592,0.001,3309,19656,1,1,0,1,0,0
Wuiti/Love_Is_All.1.dump.parquet,1,0,49080968,0.0004,6337,19656,0,1,0,1,0,0
Wuiti/Lovely.1.dump.parquet,1,0,19592,0.0007,5414,19656,1,1,0,1,0,0
Wuiti/Loving_Play.1.dump.parquet,1,0,7567496,0.0005,4612,19656,0,1,0,1,0,0
Wuiti/Magnetic_Dreams_1_intro.1.dump.parquet,1,0,56628872,0.0005,5414,19656,0,1,0,1,0,0
Wuiti/Magnetix_Hymn.1.dump.parquet,1,0,7567496,0.0025,1003,19656,0,1,0,1,0,0
Wuiti/Magnetix_Outrun_Remix.1.dump.parquet,1,0,30211208,0.0004,6106,19656,0,1,0,1,0,0
Wuiti/Marys_Boy_Child_and_Oh_My_Lord.1.dump.parquet,1,0,30682952,0.0021,1622,19656,0,1,0,1,0,0
Wuiti/Mega_Co-Demo_90_part_4.1.dump.parquet,1,0,19592,0.0005,6567,19656,1,1,0,1,0,0
Wuiti/Mega_Co-Demo_90_part_4.2.dump.parquet,1,0,19592,0.0004,6567,19656,1,1,0,1,0,0
Wuiti/Megabeat.1.dump.parquet,1,0,64216088,0.0002,9424,19656,0,1,0,1,0,0
Wuiti/Metall-Edge.1.dump.parquet,1,0,85405256,0.0005,5414,19656,0,1,0,1,0,0
Wuiti/Music_D3.1.dump.parquet,1,0,19592,0.0019,1595,19656,1,1,0,1,0,0
Wuiti/Music_D5.1.dump.parquet,1,0,491336,0.0017,1153,19656,0,1,0,1,0,0
Wuiti/Music_E0.1.dump.parquet,1,0,19592,0.0019,1178,19656,1,1,0,1,0,0
Wuiti/Music_E3.1.dump.parquet,1,0,19592,0.0005,3860,19656,1,1,0,1,0,0
Wuiti/Music_E4.1.dump.parquet,1,0,52854920,0.0008,3018,19656,0,1,0,1,0,0
Wuiti/My_Generation.1.dump.parquet,1,0,19592,0.0008,2785,19656,1,1,0,1,0,0
Wuiti/New_Comic.1.dump.parquet,1,0,3793544,0.0002,13238,19656,0,1,0,1,0,0
Wuiti/New_Music.1.dump.parquet,1,0,113238152,0.0003,8280,19656,0,1,0,1,0,0
Wuiti/New_Russia.1.dump.parquet,1,0,766520,0.0003,7421,19656,0,1,0,1,0,0
Wuiti/Nice_One.1.dump.parquet,1,0,19592,0.0004,4662,19656,1,1,0,1,0,0
Wuiti/No_Future.1.dump.parquet,1,0,52854920,0.0006,3860,19656,0,1,0,1,0,0
Wuiti/No_Scroller_Mix_end.1.dump.parquet,1,0,19592,0.003,602,19656,1,1,0,1,0,0
Wuiti/No_Scroller_Mix_note.1.dump.parquet,1,0,19592,0.0013,2206,19656,1,1,0,1,0,0
Wuiti/No_Scroller_Mix_part_1.1.dump.parquet,1,0,19592,0.0015,1554,19656,1,1,0,1,0,0
Wuiti/No_Scroller_Mix_part_2.1.dump.parquet,1,0,128333960,0.0005,6585,19656,0,1,0,1,0,0
Wuiti/No_Scroller_Mix_part_3.1.dump.parquet,1,0,70309448,0.0005,7173,19656,0,1,0,1,0,0
Wuiti/Noise.1.dump.parquet,1,0,402417224,0.0001,20489,19656,0,1,0,1,0,0
Wuiti/Nova_Aetas.1.dump.parquet,1,0,75518288,0.0006,4974,19656,0,1,0,1,0,0
Wuiti/Nova_Aetas.2.dump.parquet,1,0,26456912,0.0016,2350,19656,0,1,0,1,0,0
Wuiti/Old_Dayz.1.dump.parquet,1,0,152864648,0.0001,31484,19656,0,1,0,1,0,0
Wuiti/On_the_Run.1.dump.parquet,1,0,19592,0.0004,6166,19656,1,1,0,1,0,0
Wuiti/Preview.1.dump.parquet,1,0,19592,0.0005,3860,19656,1,1,0,1,0,0
Wuiti/Pulsar_2.1.dump.parquet,1,0,83046536,0.0005,4261,19656,0,1,0,1,0,0
Wuiti/Pulstar.1.dump.parquet,1,0,75498632,0.0006,5414,19656,0,1,0,1,0,0
Wuiti/Puretune.1.dump.parquet,1,0,101916296,0.0006,5213,19656,0,1,0,1,0,0
Wuiti/Raining.1.dump.parquet,1,0,98142344,0.0006,5013,19656,0,1,0,1,0,0
Wuiti/Ralleymaster_Remix.1.dump.parquet,1,0,42751736,0.0002,13915,19656,0,1,0,1,0,0
Wuiti/Red_Sky.1.dump.parquet,1,0,19592,0.0003,7763,19656,1,1,0,1,0,0
Wuiti/Rolling_On.1.dump.parquet,1,0,21483944,0.0007,3309,19656,0,1,0,1,0,0
Wuiti/Rubba_Gubba.1.dump.parquet,1,0,19592,0.0003,8472,19656,1,1,0,1,0,0
Wuiti/Sad.1.dump.parquet,1,0,45307016,0.0014,2306,19656,0,1,0,1,0,0
Wuiti/Sad_Girl.1.dump.parquet,1,0,19592,0.0004,6166,19656,1,1,0,1,0,0
Wuiti/Schere_Stein_Papier.1.dump.parquet,1,0,17022032,0.0004,6816,19656,0,1,0,1,0,0
Wuiti/Schere_Stein_Papier.2.dump.parquet,1,0,339694928,0.0001,32525,19656,0,1,0,1,0,0
Wuiti/Schere_Stein_Papier.3.dump.parquet,1,0,39248,0.0145,236,19656,0,1,0,1,0,1
Wuiti/Schere_Stein_Papier.4.dump.parquet,1,0,39248,0.0099,381,19656,0,1,0,1,0,1
Wuiti/Sci-Fi.1.dump.parquet,1,0,119370824,0.0006,6135,19656,0,1,0,1,0,0
Wuiti/Scooter_2_tune_3.1.dump.parquet,1,0,15115400,0.0005,5765,19656,0,1,0,1,0,0
Wuiti/Short_Funny.1.dump.parquet,1,0,19592,0.0019,1304,19656,1,1,0,1,0,0
Wuiti/Short_Tune.1.dump.parquet,1,0,7095752,0.0007,3459,19656,0,1,0,1,0,0
Wuiti/Sky.1.dump.parquet,1,0,179282312,0.0003,9921,19656,0,1,0,1,0,0
Wuiti/Slow_and_Sad.1.dump.parquet,1,0,83046536,0.0005,5013,19656,0,1,0,1,0,0
Wuiti/Soundmix_1.1.dump.parquet,1,0,24977227,0.0002,89026,18383,0,1,0,1,0,0
Wuiti/Soundmix_2.1.dump.parquet,1,0,50641608,0.0002,94937,18383,0,1,0,1,0,0
Wuiti/Stand_by_Me.1.dump.parquet,1,0,105709904,0.0005,6138,19656,0,1,0,1,0,0
Wuiti/Stille_Nacht.1.dump.parquet,1,0,19592,0.0041,1203,19656,1,1,0,1,0,0
Wuiti/Sysiphus.1.dump.parquet,1,0,15135056,0.0005,5215,19656,0,1,0,1,0,0
Wuiti/Sysiphus.2.dump.parquet,1,0,982736,0.0078,251,19656,0,1,0,1,0,0
Wuiti/Sysiphus.3.dump.parquet,1,0,1926224,0.0048,381,19656,0,1,0,1,0,0
Wuiti/Sysiphus.4.dump.parquet,1,0,982736,0.0058,329,19656,0,1,0,1,0,0
Wuiti/Sysiphus.5.dump.parquet,1,0,26456912,0.0007,3240,19656,0,1,0,1,0,0
Wuiti/Sysiphus_in_Aegypten.1.dump.parquet,1,0,30250520,0.0003,13033,19656,0,1,0,1,0,0
Wuiti/Sysiphus_in_Aegypten.10.dump.parquet,1,0,39248,0.0119,286,19656,0,1,0,1,0,1
Wuiti/Sysiphus_in_Aegypten.11.dump.parquet,1,0,19592,0.0008,3028,19656,1,1,0,1,0,0
Wuiti/Sysiphus_in_Aegypten.12.dump.parquet,1,0,982736,0.0007,4066,19656,0,1,0,1,0,0
Wuiti/Sysiphus_in_Aegypten.2.dump.parquet,1,0,9474128,0.0006,5134,19656,0,1,0,1,0,0
Wuiti/Sysiphus_in_Aegypten.3.dump.parquet,1,0,109483856,0.0002,21719,19656,0,1,0,1,0,0
Wuiti/Sysiphus_in_Aegypten.4.dump.parquet,1,0,982736,0.0011,2633,19656,0,1,0,1,0,0
Wuiti/Sysiphus_in_Aegypten.5.dump.parquet,1,0,39248,0.0137,192,19656,0,1,0,1,0,1
Wuiti/Sysiphus_in_Aegypten.6.dump.parquet,1,0,39248,0.0108,194,19656,0,1,0,1,0,1
Wuiti/Sysiphus_in_Aegypten.7.dump.parquet,1,0,39248,0.0104,335,19656,0,1,0,1,0,1
Wuiti/Sysiphus_in_Aegypten.8.dump.parquet,1,0,510992,0.008,286,19656,0,1,0,1,0,0
Wuiti/Sysiphus_in_Aegypten.9.dump.parquet,1,0,39248,0.0096,382,19656,0,1,0,1,0,1
Wuiti/TAT_Tune_1.1.dump.parquet,1,0,58515848,0.0005,6721,19656,0,1,0,1,0,0
Wuiti/TMBs_Greets.1.dump.parquet,1,0,10397960,0.0007,3796,19656,0,1,0,1,0,0
Wuiti/Tell_It_to_My_Heart.1.dump.parquet,1,0,14643656,0.0033,752,19656,0,1,0,1,0,0
Wuiti/Tune_of_Magic.1.dump.parquet,1,0,19592,0.0005,4662,19656,1,1,0,1,0,0
Wuiti/Tunechen.1.dump.parquet,1,0,284952968,0.0002,14532,19656,0,1,0,1,0,0
Wuiti/Voices_in_Space.1.dump.parquet,1,0,154751624,0.0003,8026,19656,0,1,0,1,0,0
Wuiti/War.1.dump.parquet,1,0,22663304,0.0003,7873,19656,0,1,0,1,0,0
Wuiti/Wuiti_01.1.dump.parquet,1,0,25493768,0.0016,1554,19656,0,1,0,1,0,0
Wuiti/Wuiti_02.1.dump.parquet,1,0,19592,0.0013,1955,19656,1,1,0,1,0,0
Wuiti/Wuiti_04.1.dump.parquet,1,0,98614088,0.0004,6922,19656,0,1,0,1,0,0
Wuiti/Wuiti_05.1.dump.parquet,1,0,10869704,0.001,1955,19656,0,1,0,1,0,0
Wuiti/Wuiti_06.1.dump.parquet,1,0,30211208,0.0005,5013,19656,0,1,0,1,0,0
Wuiti/Wuiti_07.1.dump.parquet,1,0,33985160,0.0004,7105,19656,0,1,0,1,0,0
Wuiti/Wuiti_08.1.dump.parquet,1,0,19592,0.0003,6166,19656,1,1,0,1,0,0
Wuiti/Wuiti_10.1.dump.parquet,1,0,18889352,0.0012,2507,19656,0,1,0,1,0,0
Wuiti/Wuiti_11.1.dump.parquet,1,0,30211208,0.0004,6567,19656,0,1,0,1,0,0
Wuiti/Wuiti_12.1.dump.parquet,1,0,19592,0.0003,7720,19656,1,1,0,1,0,0
Wuiti/Wuiti_13.1.dump.parquet,1,0,19592,0.0019,1554,19656,1,1,0,1,0,0
Wuiti/Wuiti_14.1.dump.parquet,1,0,105690248,0.0005,5414,19656,0,1,0,1,0,0
Wuiti/Wuiti_15.1.dump.parquet,1,0,15115400,0.0008,3108,19656,0,1,0,1,0,0
Wuiti/Wuiti_16.1.dump.parquet,1,0,56628872,0.0008,2908,19656,0,1,0,1,0,0
Wuiti/Wuiti_17.1.dump.parquet,1,0,24314408,0.0008,2707,19656,0,1,0,1,0,0
Wuiti/Wuiti_18.1.dump.parquet,1,0,116540360,0.0002,14139,19656,0,1,0,1,0,0
Wuiti/Wuiti_19.1.dump.parquet,1,0,19592,0.0002,13793,19656,1,1,0,1,0,0
Wuiti/Wuitis_Sample.1.dump.parquet,1,0,18889352,0.0002,10615,19656,0,1,0,1,0,0
Wuiti/Zexpress.1.dump.parquet,1,0,19592,0.0001,17198,19656,1,1,0,1,0,0
Wyndex/Accidential_Tourist.1.dump.parquet,1,0,72824633,0.0014,4145,17095,0,1,0,1,0,0
Wyndex/Commando_Cover.1.dump.parquet,1,0,410213,0.0005,7551,17095,0,1,0,1,0,0
Wyndex/Cool_World_Remix.1.dump.parquet,1,0,0,0.002,3517,17095,0,1,0,1,0,0
Wyndex/Dim4.1.dump.parquet,1,0,0,0.0012,2535,119665,0,0,0,1,0,0
Wyndex/Examples.1.dump.parquet,1,0,66943953,0.0021,2733,17095,0,1,0,1,0,0
Wyndex/Halloween_97.1.dump.parquet,1,0,99082553,0.0016,5584,17095,0,1,0,1,0,0
Wyndex/I-Hop.1.dump.parquet,1,0,1641053,0.0004,8357,17095,0,1,0,1,0,0
Wyndex/I-Tune.1.dump.parquet,1,0,43763133,0.0013,4198,17095,0,1,0,1,0,0
Wyndex/Matrix.1.dump.parquet,1,0,8752573,0.0006,5764,17095,0,1,0,1,0,0
Wyndex/Minima.1.dump.parquet,1,0,17028,0.0375,92,136760,1,0,0,1,0,0
Wyndex/Minima.2.dump.parquet,1,0,17028,0.0698,33,188045,1,0,0,1,0,0
Wyndex/Minima.3.dump.parquet,1,0,17028,0.0732,41,34190,1,0,0,1,0,0
